"","Gender","sub.group.name"
"17632","M","Computer & IT"
"17633","M","Computer & IT"
"17634","M","Computer & IT"
"17635","F","Computer & IT"
"17636","F","Computer & IT"
"17637","M","Computer & IT"
"17638","M","Computer & IT"
"17639","M","Computer & IT"
"17640","F","Computer & IT"
"17641","M","Computer & IT"
"17642","F","Computer & IT"
"17643","F","Computer & IT"
"17644","M","Computer & IT"
"17645","M","Computer & IT"
"17646","F","Computer & IT"
"17647","F","Computer & IT"
"17648","F","Computer & IT"
"17649","M","Computer & IT"
"17650","M","Computer & IT"
"17699","M","Computer & IT"
"17700","M","Computer & IT"
"17701","M","Computer & IT"
"17702","F","Computer & IT"
"17703","F","Computer & IT"
"17704","F","Computer & IT"
"17705","F","Computer & IT"
"17706","F","Computer & IT"
"17707","F","Computer & IT"
"17708","M","Computer & IT"
"17709","F","Computer & IT"
"17710","F","Computer & IT"
"17711","M","Computer & IT"
"17712","F","Computer & IT"
"17713","F","Computer & IT"
"17714","M","Computer & IT"
"17715","M","Computer & IT"
"17716","F","Computer & IT"
"17722","M","Computer & IT"
"17723","F","Computer & IT"
"17724","M","Computer & IT"
"17725","M","Chemical"
"17726","M","Computer & IT"
"17727","F","Computer & IT"
"17728","M","Computer & IT"
"17729","M","Computer & IT"
"17730","M","Computer & IT"
"17731","F","Computer & IT"
"17732","F","Computer & IT"
"17733","F","Computer & IT"
"17734","F","Computer & IT"
"17735","M","Computer & IT"
"17736","M","Computer & IT"
"17737","M","Computer & IT"
"17738","F","Computer & IT"
"17739","M","Computer & IT"
"17740","F","Computer & IT"
"17741","M","Computer & IT"
"17742","M","Computer & IT"
"17743","M","Computer & IT"
"17744","F","Computer & IT"
"17745","M","Computer & IT"
"17746","F","Computer & IT"
"17748","F","Metallurgy (Foundry Technology)"
"17749","F","Computer & IT"
"17750","F","Computer & IT"
"17751","F","Computer & IT"
"17752","M","Computer & IT"
"17753","M","Computer & IT"
"17754","M","Computer & IT"
"17755","F","Computer & IT"
"17756","M","Computer & IT"
"17757","F","Computer & IT"
"17758","F","Computer & IT"
"17759","F","Computer & IT"
"17760","M","Computer & IT"
"17761","F","Computer & IT"
"17762","F","Computer & IT"
"17763","M","Computer & IT"
"17764","F","Computer & IT"
"17765","M","ENTC"
"17766","F","Computer & IT"
"17767","F","Computer & IT"
"17769","F","Computer & IT"
"17770","F","Computer & IT"
"17771","F","Computer & IT"
"17772","M","Computer & IT"
"17773","F","Computer & IT"
"17774","M","Computer & IT"
"17775","M","Computer & IT"
"17776","F","Computer & IT"
"17777","F","Computer & IT"
"17778","M","Computer & IT"
"17779","F","Computer & IT"
"17780","M","Computer & IT"
"17845","F","Computer & IT"
"17846","M","Computer & IT"
"17847","M","Computer & IT"
"17848","F","Computer & IT"
"17849","F","Computer & IT"
"17850","F","Computer & IT"
"17851","F","Computer & IT"
"17852","F","Computer & IT"
"17853","M","Computer & IT"
"17857","M","Machanical"
"17858","F","Computer & IT"
"17859","F","Computer & IT"
"17860","F","Computer & IT"
"17877","M","Computer & IT"
"17878","M","Computer & IT"
"17879","F","Computer & IT"
"17880","F","Computer & IT"
"17881","F","Computer & IT"
"17882","M","Computer & IT"
"17883","F","Computer & IT"
"17884","M","Computer & IT"
"17889","M","Computer & IT"
"17890","F","Computer & IT"
"17891","F","Computer & IT"
"17892","F","Computer & IT"
"17893","M","Computer & IT"
"17894","F","Computer & IT"
"17895","F","Computer & IT"
"17896","F","Computer & IT"
"17897","F","Computer & IT"
"17898","F","Computer & IT"
"17899","F","Computer & IT"
"17900","F","Computer & IT"
"17901","M","Computer & IT"
"17902","M","Computer & IT"
"17903","F","Computer & IT"
"17904","F","Computer & IT"
"17905","F","Computer & IT"
"17906","F","Computer & IT"
"17907","M","Computer & IT"
"17908","M","Computer & IT"
"17909","F","Computer & IT"
"17910","M","Computer & IT"
"17911","F","Computer & IT"
"17912","F","Computer & IT"
"17913","M","Machanical"
"17914","F","Computer & IT"
"17915","M","Computer & IT"
"17916","F","Computer & IT"
"17917","M","Computer & IT"
"17919","M","Machanical"
"17920","M","Computer & IT"
"17921","M","Computer & IT"
"17922","F","Computer & IT"
"17923","F","Computer & IT"
"17924","F","Computer & IT"
"17925","M","Machanical"
"17926","F","Computer & IT"
"17927","F","Computer & IT"
"17928","F","Computer & IT"
"17929","F","Computer & IT"
"17930","F","Computer & IT"
"17931","F","Computer & IT"
"17932","F","Computer & IT"
"17933","F","Computer & IT"
"17934","F","Computer & IT"
"17935","F","Computer & IT"
"17936","M","Computer & IT"
"17937","F","Computer & IT"
"17938","M","Computer & IT"
"17939","F","Computer & IT"
"17940","F","Computer & IT"
"17941","F","Computer & IT"
"17942","F","Computer & IT"
"17943","F","Computer & IT"
"17944","F","Computer & IT"
"17945","F","Computer & IT"
"17946","M","Electrical"
"17947","F","Computer & IT"
"17948","M","Civil"
"17949","M","Computer & IT"
"17982","F","ENTC"
"17983","M","Computer & IT"
"17984","F","Computer & IT"
"18030","F","Computer & IT"
"18031","M","Computer & IT"
"18032","F","Computer & IT"
"18033","F","Computer & IT"
"18034","F","Computer & IT"
"18035","M","Computer & IT"
"18036","F","Computer & IT"
"18037","F","Computer & IT"
"18038","F","Computer & IT"
"18039","M","Computer & IT"
"18040","F",""
"18087","F","Computer & IT"
"18088","F","Computer & IT"
"18089","F","Knitting Technology"
"18090","F","Computer & IT"
"18091","M","Computer & IT"
"18092","M","Computer & IT"
"18093","M","Computer & IT"
"18094","F","Computer & IT"
"18095","F","Computer & IT"
"18096","M","Computer & IT"
"18097","M","Computer & IT"
"18098","F","Computer & IT"
"18099","F","Computer & IT"
"18100","F","Computer & IT"
"18101","F","Computer & IT"
"18102","F","Computer & IT"
"18103","M","Computer & IT"
"18104","M","Computer & IT"
"18105","F","Computer & IT"
"18106","F","Computer & IT"
"18107","F","Computer & IT"
"18108","F","Computer & IT"
"18109","M","Computer & IT"
"18110","F","Computer & IT"
"18111","F","Computer & IT"
"18112","F","Knitting Technology"
"18113","F","Computer & IT"
"18114","F","Computer & IT"
"18115","F","Computer & IT"
"18116","M","Computer & IT"
"18117","F","Computer & IT"
"18118","F","Computer & IT"
"18119","M","Computer & IT"
"18120","M","Computer & IT"
"18121","M","Computer & IT"
"18122","M","Computer & IT"
"18123","F","Computer & IT"
"18124","M","Computer & IT"
"18169","F","Computer & IT"
"18170","F","Computer & IT"
"18171","F","Computer & IT"
"18202","M","Computer & IT"
"18203","F",""
"18269","M","Computer & IT"
"18270","M","Computer & IT"
"18307","F","Computer & IT"
"18308","F","Computer & IT"
"18309","F","Computer & IT"
"18310","F","Computer & IT"
"18311","F","Computer & IT"
"18312","F","Computer & IT"
"18313","F","Computer & IT"
"18314","F","Computer & IT"
"18315","F","Computer & IT"
"18316","F","Computer & IT"
"18317","F","Computer & IT"
"18318","F","Computer & IT"
"18319","F","Computer & IT"
"18320","F","Computer & IT"
"18321","F","Computer & IT"
"18322","F","Computer & IT"
"18334","M","Computer & IT"
"18335","F","Computer & IT"
"18336","F","Computer & IT"
"18337","F","Computer & IT"
"18338","F","Computer & IT"
"18339","F","Computer & IT"
"18340","M","Computer & IT"
"18341","F","Computer & IT"
"18342","F","Computer & IT"
"18343","M","Computer & IT"
"18344","M","Computer & IT"
"18345","F","Computer & IT"
"18346","F","Computer & IT"
"18347","M","Computer & IT"
"18348","M","Computer & IT"
"18349","F","Computer & IT"
"18350","M","Computer & IT"
"18351","F","Computer & IT"
"18352","M","Computer & IT"
"18353","M","Computer & IT"
"18354","M","Computer & IT"
"18355","F","Computer & IT"
"18356","F","Computer & IT"
"18357","M","Computer & IT"
"18363","M","ENTC"
"18364","F","ENTC"
"18365","M","Computer & IT"
"18366","M","Computer & IT"
"18367","F","Computer & IT"
"18368","F","Computer & IT"
"18369","M","Civil"
"18370","M","Computer & IT"
"18371","F","Computer & IT"
"18372","F","Computer & IT"
"18373","F","Computer & IT"
"18374","M","Chemical"
"18375","M","Computer & IT"
"18376","M","Computer & IT"
"18377","F","Computer & IT"
"18378","M","Computer & IT"
"18379","M","Computer & IT"
"18380","F","Computer & IT"
"18381","M","Computer & IT"
"18382","F","Computer & IT"
"18383","F","Computer & IT"
"18384","F","Computer & IT"
"18385","F","Computer & IT"
"18394","M","Computer & IT"
"18395","F","Computer & IT"
"18396","F","Computer & IT"
"18397","F","Computer & IT"
"18398","F","Computer & IT"
"18399","M","Computer & IT"
"18400","M","Computer & IT"
"18401","F","Computer & IT"
"18402","F","Computer & IT"
"18403","F","Computer & IT"
"18404","F","Computer & IT"
"18405","F","Computer & IT"
"18406","F","Computer & IT"
"18407","F","Computer & IT"
"18408","F","Computer & IT"
"18409","F","Computer & IT"
"18410","F","Computer & IT"
"18411","F","Computer & IT"
"18412","F","Computer & IT"
"18413","F","Computer & IT"
"18414","M","Computer & IT"
"18415","F","Computer & IT"
"18416","F","Computer & IT"
"18417","F","Computer & IT"
"18418","F","Computer & IT"
"18419","M","Computer & IT"
"18420","F","Computer & IT"
"18421","F","Computer & IT"
"18422","F","Computer & IT"
"18423","F","Computer & IT"
"18424","M","Computer & IT"
"18425","F","Computer & IT"
"18426","F","Computer & IT"
"18427","M","Computer & IT"
"18428","F","Computer & IT"
"18429","F","Computer & IT"
"18430","M","Computer & IT"
"18431","M","Computer & IT"
"18434","F","Computer & IT"
"18435","F","Computer & IT"
"18436","F","Computer & IT"
"18437","F","Computer & IT"
"18438","F","Computer & IT"
"18439","F","Computer & IT"
"18440","M","Computer & IT"
"18441","F","Computer & IT"
"18442","F","Computer & IT"
"18443","M","Computer & IT"
"18444","F","Computer & IT"
"18445","F","Computer & IT"
"18446","F","Computer & IT"
"18447","F","Computer & IT"
"18448","F","Computer & IT"
"18449","F","Computer & IT"
"18450","F","Computer & IT"
"18451","F","Computer & IT"
"18452","F","Computer & IT"
"18453","F","Computer & IT"
"18454","F","Computer & IT"
"18455","F","Computer & IT"
"18456","F","Computer & IT"
"18457","M","Computer & IT"
"18458","F","Computer & IT"
"18459","F","Computer & IT"
"18460","F","Computer & IT"
"18461","M","Computer & IT"
"18462","F","Computer & IT"
"18463","F","Computer & IT"
"18464","F","Computer & IT"
"18465","F","Computer & IT"
"18466","F","Computer & IT"
"18467","M","Computer & IT"
"18468","F","Computer & IT"
"18469","F","Computer & IT"
"18470","M","Computer & IT"
"18471","M","Computer & IT"
"18472","M","Computer & IT"
"18473","F","Computer & IT"
"18474","M","Computer & IT"
"18475","M","Computer & IT"
"18476","M","Computer & IT"
"18477","F","Computer & IT"
"18478","F","Computer & IT"
"18479","F","Computer & IT"
"18480","M","Computer & IT"
"18481","M","Computer & IT"
"18482","F","Computer & IT"
"18483","F","Computer & IT"
"18484","F","Computer & IT"
"18485","M","Computer & IT"
"18486","F","Computer & IT"
"18487","F","Computer & IT"
"18488","F","Computer & IT"
"18489","F","Computer & IT"
"18490","M","Machanical"
"18491","F","Computer & IT"
"18492","M","Computer & IT"
"18493","F","Computer & IT"
"18494","M","Computer & IT"
"18495","F","Computer & IT"
"18513","M","Computer & IT"
"18514","F","Computer & IT"
"18515","F","Computer & IT"
"18516","M","Computer & IT"
"18517","M","Computer & IT"
"18518","M","Computer & IT"
"18519","M","Computer & IT"
"18520","M","Computer & IT"
"18521","F","Computer & IT"
"18522","M","Computer & IT"
"18523","F","Computer & IT"
"18524","F","Computer & IT"
"18525","F","Computer & IT"
"18526","F","Computer & IT"
"18527","F","Computer & IT"
"18528","F","Computer & IT"
"18529","F","Computer & IT"
"18530","F","Computer & IT"
"18531","F","Computer & IT"
"18532","F","Computer & IT"
"18533","M","Machanical"
"18534","M","Computer & IT"
"18535","M","Machanical"
"18550","F","Computer & IT"
"18551","M","Computer & IT"
"18552","F","Computer & IT"
"18553","F","Computer & IT"
"18554","F","Computer & IT"
"18555","M","Computer & IT"
"18556","F","Computer & IT"
"18557","F","Computer & IT"
"18558","F","Computer & IT"
"18559","F","Computer & IT"
"18560","M","Computer & IT"
"18561","F","Computer & IT"
"18562","F","Computer & IT"
"18563","F","Computer & IT"
"18564","F","Computer & IT"
"18565","F","Computer & IT"
"18566","F","Computer & IT"
"18567","M","Computer & IT"
"18568","F","Computer & IT"
"18569","F","Computer & IT"
"18570","M","Computer & IT"
"18571","F","Computer & IT"
"18572","M","Computer & IT"
"18573","F","Computer & IT"
"18574","F","Computer & IT"
"18575","F","Computer & IT"
"18576","F","Computer & IT"
"18577","M","Computer & IT"
"18578","F","Computer & IT"
"18579","F","Computer & IT"
"18580","M","Computer & IT"
"18581","F","Computer & IT"
"18582","F","Computer & IT"
"18583","F","Computer & IT"
"18584","F","Computer & IT"
"18585","F","Computer & IT"
"18586","F","Computer & IT"
"18587","F","Computer & IT"
"18588","F","Computer & IT"
"18589","F","Computer & IT"
"18590","F","Computer & IT"
"18591","F","Computer & IT"
"18592","F","Computer & IT"
"18593","M","Computer & IT"
"18594","F","Computer & IT"
"18595","F","Computer & IT"
"18596","M","Computer & IT"
"18597","M","Computer & IT"
"18598","F","Computer & IT"
"18599","F","Computer & IT"
"18600","F","Computer & IT"
"18601","F","Computer & IT"
"18602","F","Computer & IT"
"18603","M","Computer & IT"
"18604","F","Computer & IT"
"18605","M","Computer & IT"
"18606","F","Computer & IT"
"18607","F","Computer & IT"
"18608","M","Computer & IT"
"18609","M","Computer & IT"
"18610","F","Computer & IT"
"18611","M","Computer & IT"
"18612","F","Computer & IT"
"18613","F","Computer & IT"
"18614","F","Computer & IT"
"18615","M","ENTC"
"18616","F","Computer & IT"
"18617","F","Computer & IT"
"18618","M","ENTC"
"18619","M","Computer & IT"
"18620","M","Computer & IT"
"18621","M","Computer & IT"
"18626","F","Computer & IT"
"18627","M","Computer & IT"
"18628","F","Computer & IT"
"18629","M","Computer & IT"
"18630","F","Computer & IT"
"18631","F","Computer & IT"
"18632","M","Computer & IT"
"18633","F","Computer & IT"
"18634","F","Computer & IT"
"18635","F","Computer & IT"
"18636","F","Computer & IT"
"18637","F","Computer & IT"
"18638","F","Computer & IT"
"18639","M","Computer & IT"
"18640","F","Computer & IT"
"18641","F","Computer & IT"
"18642","M","Computer & IT"
"18643","F","Computer & IT"
"18644","F","Computer & IT"
"18645","F","Computer & IT"
"18646","M","Computer & IT"
"18647","F","Computer & IT"
"18648","F","Computer & IT"
"18649","F","Computer & IT"
"18650","M","Computer & IT"
"18651","F","Computer & IT"
"18652","F","Computer & IT"
"18653","F","Computer & IT"
"18654","F","Computer & IT"
"18655","F","Computer & IT"
"18656","M","Computer & IT"
"18657","M","Computer & IT"
"18658","M","Computer & IT"
"18659","M","Computer & IT"
"18660","M","Computer & IT"
"18661","F","Computer & IT"
"18662","F","Computer & IT"
"18663","F","Computer & IT"
"18664","M","Computer & IT"
"18665","F","Computer & IT"
"18666","F","Computer & IT"
"18667","F","Computer & IT"
"18668","F","Computer & IT"
"18669","M","Computer & IT"
"18670","M","Computer & IT"
"18671","F","Computer & IT"
"18672","F","Computer & IT"
"18673","F","Computer & IT"
"18674","M","Computer & IT"
"18675","F","Computer & IT"
"18676","F","Computer & IT"
"18677","F","Computer & IT"
"18678","F","Computer & IT"
"18679","F","Computer & IT"
"18680","M","Computer & IT"
"18681","M","Computer & IT"
"18682","F","Computer & IT"
"18683","F","Computer & IT"
"18684","F","Computer & IT"
"18685","F","Computer & IT"
"18686","M","Computer & IT"
"18687","M","Computer & IT"
"18688","F","Computer & IT"
"18689","M","Computer & IT"
"18690","F","Computer & IT"
"18691","M","Computer & IT"
"18692","M","Computer & IT"
"18693","F","Computer & IT"
"18694","F","Computer & IT"
"18695","M","Computer & IT"
"18696","F","Computer & IT"
"18697","F","Computer & IT"
"18698","M","Computer & IT"
"18699","F","Computer & IT"
"18700","F","Computer & IT"
"18701","F","Computer & IT"
"18702","F","Computer & IT"
"18703","M","Computer & IT"
"18704","M","Computer & IT"
"18705","F","Computer & IT"
"18706","F","Computer & IT"
"18707","F","Computer & IT"
"18708","F","Computer & IT"
"18709","F","Computer & IT"
"18710","F","Computer & IT"
"18711","M","Computer & IT"
"18712","F","Computer & IT"
"18713","F","Computer & IT"
"18714","F","Computer & IT"
"18715","F","Computer & IT"
"18716","M","Computer & IT"
"18717","F","Computer & IT"
"18718","F","Computer & IT"
"18719","F","Computer & IT"
"18720","F","Computer & IT"
"18721","F","Computer & IT"
"18722","F","Computer & IT"
"18723","F","Computer & IT"
"18724","F","Computer & IT"
"18725","F","Computer & IT"
"18726","F","Computer & IT"
"18727","M","Computer & IT"
"18728","F","Computer & IT"
"18729","M","Computer & IT"
"18730","F","Computer & IT"
"18731","M","Computer & IT"
"18732","F","Computer & IT"
"18733","F","Computer & IT"
"18734","F","Computer & IT"
"18735","M","Computer & IT"
"18736","M","Computer & IT"
"18737","F","Computer & IT"
"18738","M","Computer & IT"
"18739","F","Computer & IT"
"18740","F","Computer & IT"
"18741","F","Computer & IT"
"18742","F","Computer & IT"
"18743","M","Computer & IT"
"18744","F","Computer & IT"
"18745","F","Computer & IT"
"18746","M","Computer & IT"
